Compound_Position,Compound_Name,log2_shNC_mean,log2_shRB1_1_mean,log2_shRB1_1_mean_shNC_mean
SK06C08,HO-3867,-2.652647245,-0.250103174,-2.40254407
SK06C09,CH5138303,-2.022554969,-0.975448357,-1.047106612
SK06C10,AZD7545,-0.133030885,-0.299378134,0.166347249
SK06C11,Poziotinib (HM781-36B),0.052562498,0.006460167,0.046102331
SK06C12,GNF-5,-0.00112249,-0.142375815,0.141253325
SK06C13,GNE-9605,-0.097621664,-0.064310933,-0.033310732
SK06C14,SB273005,0.230784079,0.491018523,-0.260234444
SK06C15,Phosphoramidon Disodium Salt,-0.174394313,-0.200774385,0.026380072
SK06C16,AT13148,-0.714667596,0.089784224,-0.804451821
SK06C17,FLI-06,-0.381015262,-0.175114424,-0.205900837
SK06C18,Ledipasvir (GS5885),-0.033870994,-0.008006601,-0.025864393
SK06C19,PD 151746,-0.204582536,-0.181532265,-0.023050271
SK06C20,Splitomicin,-0.11315501,-0.214725143,0.101570133
SK06C21,LEE011,0.04538845,0.119222714,-0.073834264
SK06C22,UM171,-4.361649022,-2.563402647,-1.798246374
SK06C23,DMSO,-0.102858589,-0.114001666,0.011143077
SK06C24,DMSO,0.061555604,-0.042858661,0.104414266
SK06D01,GSK1324726A (I-BET726),-0.47878764,0.095891877,-0.574679517
SK06D02,SC79,-0.227782122,-0.183918979,-0.043863143
SK06D03,Lomitapide,-0.231841763,-0.092378475,-0.139463288
SK06D04,Dp44mT,-3.059020845,-2.896367091,-0.162653754
SK06D05,MI-773 (SAR405838),-0.171561489,-0.165446197,-0.006115293
SK06D06,ZM 39923 HCl,0.109038597,0.135298927,-0.02626033
SK06D07,CH5183284 (Debio-1347),-0.233131838,-0.087345531,-0.145786307
SK06D08,TAK-438,-0.195195529,-0.242149565,0.046954036
SK06D09,OF-1,-0.350956954,-0.354778756,0.003821802
SK06D10,Tariquidar,-0.091431777,-0.051158843,-0.040272934
SK06D11,Verdinexor (KPT-335),-3.506026266,-2.714033994,-0.791992273
SK06D12,PU-H71,-1.583388491,-0.9371997,-0.646188791
SK06D13,NU1025,-0.129694152,-0.104156774,-0.025537378
SK06D14,Tubastatin A,-0.175570778,-0.190351733,0.014780955
SK06D15,VER155008,-0.14641242,-0.006766145,-0.139646275
SK06D16,Nutlin-3b,-0.124412395,-0.091753895,-0.0326585
SK06D17,Sunitinib,-0.142313711,-0.018124806,-0.124188905
SK06D18,DMSO,-0.137318606,-0.310786889,0.173468283
SK06D19,Pexmetinib (ARRY-614),-0.042162723,-0.173954479,0.131791756
SK06D20,LY2228820,-0.044818932,0.05658954,-0.101408472
SK06D21,Cyclo (-RGDfK),0.045974991,-0.155561966,0.201536957
SK06D22,Sodium ascorbate,0.004782476,-0.017410886,0.022193362
SK06D23,DMSO,-0.187618628,-0.136753755,-0.050864873
SK06D24,DMSO,-0.027795832,-0.039497831,0.011702
SK06E01,RVX-208,-0.276369282,-0.358913352,0.08254407
SK06E02,FPH2 (BRD-9424),-0.13966417,-0.226879465,0.087215294
SK06E03,MS436,-0.367671738,-0.302688538,-0.0649832
SK06E04,LB42708,-0.209932614,-0.036022999,-0.173909615
SK06E05,EHop-016 ,-0.133894617,-0.12931251,-0.004582106
SK06E06,WIKI4,-0.168874323,-0.181803551,0.012929228
SK06E07,K-Ras(G12C) inhibitor 12,-0.098778867,-0.100951708,0.00217284
SK06E08,(S)-crizotinib,-0.080895564,0.031953018,-0.112848583
SK06E09,URMC-099,-0.151150362,-0.041677541,-0.109472821
SK06E10,Voreloxin (SNS-595),-0.75377216,-0.776503556,0.022731396
SK06E11,K02288,-0.087521394,-0.196028773,0.108507378
SK06E12,GNE-7915,-0.088254809,0.072295662,-0.160550471
SK06E13,4EGI-1,-0.142065475,-0.156958125,0.01489265
SK06E14,G-749,-3.235854782,-2.611483557,-0.624371225
SK06E15,(-)-p-Bromotetramisole Oxalate,-0.163511011,-0.271983807,0.108472796
SK06E16,WH-4-023,-0.220249638,-0.088312567,-0.131937071
SK06E17,Anisomycin,-3.646437105,-2.825000964,-0.821436141
SK06E18,GSK J1,-0.122993987,-0.241950603,0.118956616
SK06E19,MI-2 (MALT1 inhibitor),-2.754842311,0.188615455,-2.943457766
SK06E20,Abscisic Acid (Dormin£©,-0.137736507,-0.267445633,0.129709126
SK06E21,WS3,-3.373260641,-2.384912075,-0.988348566
SK06E22,UNC0631,-0.263706472,0.168285648,-0.43199212
SK06E23,DMSO,-0.095307136,-0.201261278,0.105954143
SK06E24,DMSO,0.034611001,-0.089173558,0.123784559
SK06F01,PI-3065,-0.145925711,0.542091307,-0.688017018
SK06F02,Oltipraz,-0.190090587,-0.238944934,0.048854347
SK06F03,SU9516,-0.168356747,-0.109591441,-0.058765306
SK06F04,Epacadostat (INCB024360),-0.317793986,-0.269817099,-0.047976887
SK06F05,SB225002,-1.286059586,0.230754105,-1.516813691
SK06F06,SMI-4a,-0.170092666,-0.249320261,0.079227595
SK06F07,Picropodophyllin (PPP),-2.787801945,-1.256152282,-1.531649664
SK06F08,AZD5363,-0.294294892,-0.192975089,-0.101319803
SK06F09,SecinH3,-0.090500842,-0.278990891,0.188490048
SK06F10,WY-14643 (Pirinixic Acid),-0.179659564,-0.185282918,0.005623354
SK06F11,CH-223191,-0.26432681,-0.199488034,-0.064838777
SK06F12,GDC-0349,-0.310940447,0.085378371,-0.396318818
SK06F13,AZD3839,-0.129893184,-0.134689573,0.004796389
SK06F14,ETP-46464,-0.253311648,0.078270464,-0.331582112
SK06F15,BPTES,-0.123169264,-0.086808127,-0.036361137
SK06F16,NSC 405020,-0.138932035,-0.219012906,0.080080872
SK06F17,Dasatinib Monohydrate,-0.63940758,-0.409254346,-0.230153234
SK06F18,DMSO,-0.166056648,-0.028482707,-0.137573941
SK06F19,GSK503,-0.097561461,-0.114408334,0.016846873
SK06F20,Cephalexin,-0.105053576,-0.198188186,0.09313461
SK06F21,Endoxifen HCl,-0.073998859,0.062928814,-0.136927673
SK06F22,WATER,-0.074339788,-0.143602629,0.069262841
SK06F23,DMSO,-0.046148644,-0.200816921,0.154668277
SK06F24,DMSO,0.009813869,-0.039430651,0.04924452
SK06G01,ML324,0.11308191,-0.488250025,0.601331935
SK06G02,XEN445,-0.229903802,-0.428226293,0.198322491
SK06G03,GSK2606414,-0.234057009,-0.265910319,0.03185331
SK06G04,Triapine,-2.641992683,-1.647523265,-0.994469418
SK06G05,TG003,-0.340306823,-0.26379177,-0.076515053
SK06G06,INH1,-0.249680592,-0.290590678,0.040910086
SK06G07,K-Ras(G12C) inhibitor 9,-0.065761519,-0.308327548,0.242566029
SK06G08,JNK Inhibitor IX,-2.892423617,-1.085199565,-1.807224052
SK06G09,JSH-23,-0.210313515,-0.270399189,0.060085674
SK06G10,GNF-5837,-0.233723596,-0.366568211,0.132844615
SK06G11,OTX015,-0.283912186,-0.356333673,0.072421487
SK06G12,ML323,-0.125459087,-0.225490923,0.100031836
SK06G13,4E1RCat,-0.168770689,-0.211602067,0.042831378
SK06G14,Pritelivir (BAY 57-1293),-0.220828355,-0.197506642,-0.023321713
SK06G15,MG-101 (ALLN),-2.546379292,-1.675012193,-0.871367099
SK06G16,IM-12,-0.228191868,-0.104759906,-0.123431962
SK06G17,Ascomycin (FK520),-0.136884106,-0.112390283,-0.024493823
SK06G18,Anacardic Acid,-0.150734044,-0.201997659,0.051263615
SK06G19,SB-3CT,-0.146317024,-0.249277989,0.102960966
SK06G20,Santacruzamate A (CAY10683),-0.142868406,-0.283758284,0.140889878
SK06G21,WS6,-2.930196739,-1.829656957,-1.100539782
SK06G22,EI1,-0.034676489,-0.119215458,0.08453897
SK06G23,DMSO,-0.123332132,-0.087118786,-0.036213345
SK06G24,DMSO,0.133052696,-0.048311298,0.181363994
SK06H01,SD-208,-0.02689761,-0.125557308,0.098659698
SK06H02,Oleuropein,-0.17850057,-0.118043233,-0.060457337
SK06H03,DTP3,-0.280501063,-0.429535153,0.14903409
SK06H04,Isoxazole 9 (ISX-9),-0.414134769,-0.31746501,-0.096669759
SK06H05,PND-1186 (VS-4718),-0.257464947,-0.115211187,-0.14225376
SK06H06,BIX 01294,-0.19386901,-0.392589281,0.198720271
SK06H07,NPS-1034,-0.319119999,-0.316754125,-0.002365875
SK06H08,GW0742,-0.200021182,-0.243163896,0.043142713
SK06H09,ML141,-0.239161884,-0.16759464,-0.071567244
SK06H10,NSC 23766,-0.216605971,-0.31750892,0.100902949
SK06H11,CCG-1423,-0.305982077,-0.506796265,0.200814188
SK06H12,"Cobimetinib (GDC-0973, RG7420)",-0.185045901,-0.090478083,-0.094567818
SK06H13,LFM-A13,-0.204156198,-0.127816217,-0.076339981
SK06H14,Macitentan,-0.199094286,-0.249893385,0.050799098
SK06H15,Dovitinib (TKI258) Lactate,-0.348513593,-0.07502494,-0.273488653
SK06H16,Optovin,-0.29681836,-0.340615966,0.043797605
SK06H17,Combretastatin A4,-2.990476419,-1.468809083,-1.521667336
SK06H18,DMSO,-0.173273889,-0.141056437,-0.032217452
SK06H19,AT7519 HCl,-3.726607973,-1.770410805,-1.956197168
SK06H20,Methacycline HCl,-0.202756383,-0.270626549,0.067870166
SK06H21,BI-847325,-0.509230769,-0.293671859,-0.21555891
SK06H22,WATER,-0.176907931,-0.159010887,-0.017897044
SK06H23,DMSO,-0.195883938,-0.226806495,0.030922556
SK06H24,DMSO,-0.096770693,-0.170454959,0.073684266
SK06I01,AZD9291,-0.102093149,-0.061086237,-0.041006912
SK06I02,VER-49009,-2.426999698,-1.806580065,-0.620419633
SK06I03,SF1670,-4.590846626,-6.215361468,1.624514842
SK06I04,Nexturastat A,-0.365320479,-0.243668291,-0.121652188
SK06I05,TMP269,-0.284749426,-0.266209723,-0.018539703
SK06I06,INH6,-0.553155059,-0.653129217,0.099974157
SK06I07,K-Ras(G12C) inhibitor 6,-0.271511728,-0.278123326,0.006611598
SK06I08,ML167,-0.411037707,-0.374609496,-0.036428211
SK06I09,Bay 11-7085,-3.615489408,-1.520818363,-2.094671045
SK06I10,Darapladib (SB-480848),-4.107120193,-0.804506535,-3.302613658
SK06I11,BRD7552,-0.191282158,-0.187091214,-0.004190944
SK06I12,EW-7197,-0.196621108,-0.18130634,-0.015314769
SK06I13,PTC-209,-1.520681606,-0.489517442,-1.031164164
SK06I14,Erythromycin Cyclocarbonate,-0.21699186,-0.247959574,0.030967714
SK06I15,Z-FA-FMK,-0.190299735,-0.264408186,0.074108451
SK06I16,LMK-235,-2.179600695,-0.337524364,-1.842076332
SK06I17,Caffeic Acid Phenethyl Ester,-0.263334286,-0.220650381,-0.042683905
SK06I18,LRRK2-IN-1,-0.429943426,-0.188611478,-0.241331948
SK06I19,TAPI-1,-0.244251123,-0.254892355,0.010641232
SK06I20,CAY10603,-1.202700896,-0.786711406,-0.41598949
SK06I21,E3330,-0.234411996,-0.299809286,0.06539729
SK06I22,PX-478 2HCl,-0.278117455,-0.159692467,-0.118424988
SK06I23,DMSO,-0.21897575,-0.306468056,0.087492306
SK06I24,DMSO,-0.059032752,-0.035577563,-0.02345519
SK06J01,LDN-214117,-0.049180658,-0.237131382,0.187950724
SK06J02,ONO-4059,-0.166876832,-0.230777011,0.063900179
SK06J03,LDC1267,-0.269273767,-0.518590746,0.249316979
SK06J04,Bromodeoxyuridine (BrdU),-0.619869376,-0.742650454,0.122781077
SK06J05,CB-839,-0.185217382,-0.10336264,-0.081854742
SK06J06,VE-821,-0.255351765,-0.348141513,0.092789747
SK06J07,Omaveloxolone (RTA-408),-3.195728708,-2.11538776,-1.080340948
SK06J08,Vortioxetine (Lu AA21004) HBr,-0.152772102,-0.266502879,0.113730777
SK06J09,BG45,-0.105961944,-0.206020131,0.100058187
SK06J10,"PRT062607 (P505-15, BIIB057) HCl",-0.142054059,-0.204341778,0.062287719
SK06J11,SBE 13 HCl,-0.190279909,-0.148515019,-0.041764889
SK06J12,GW2580,-0.263405071,-0.236503603,-0.026901468
SK06J13,SCR7,-0.10885109,-0.169893886,0.061042795
SK06J14,ASP3026,-0.167905054,-0.118221579,-0.049683475
SK06J15,"Cabotegravir (GSK744, GSK1265744)",-0.279639991,-0.394429342,0.114789352
SK06J16,PluriSIn #1 (NSC 14613),-0.200880833,-0.345329855,0.144449021
SK06J17,Erlotinib,-0.173608212,-0.090168775,-0.083439438
SK06J18,DMSO,0.005903808,-0.198469282,0.20437309
SK06J19,Afatinib (BIBW2992) Dimaleate,-0.045817784,0.102622529,-0.148440313
SK06J20,Zanamivir,-0.185952909,-0.272420881,0.086467972
SK06J21,Cyclo(RGDyK),-0.137936776,-0.204830247,0.066893471
SK06J22,WATER,-0.130100185,-0.151643893,0.021543708
SK06J23,DMSO,-0.290982825,-0.209586374,-0.081396451
SK06J24,DMSO,-0.053879912,-0.17328354,0.119403628
SK06K01,AZ5104,-0.447911974,-0.08304065,-0.364871324
SK06K02,VER-50589,-2.139105232,-1.409935974,-0.729169259
SK06K03,Z-DEVD-FMK,-0.105116045,-0.320112192,0.214996147
SK06K04,MG149,-0.245454213,-0.585431278,0.339977065
SK06K05,UNC2881,-0.456522237,0.395602987,-0.852125224
SK06K06,TAI-1,-0.623564152,-2.555259116,1.931694964
SK06K07,ERK5-IN-1,-0.201085651,-0.068553086,-0.132532564
SK06K08,UM729,-0.07443454,-0.081316301,0.006881761
SK06K09,EPZ004777,-0.17550918,-0.300072646,0.124563467
SK06K10,Afuresertib (GSK2110183),-0.23840872,-0.096079335,-0.142329385
SK06K11,Atglistatin,-0.180550475,-0.226690331,0.046139856
SK06K12,UMI-77,-0.110606874,-0.111982752,0.001375877
SK06K13,UNC669,-0.256170356,-0.269352133,0.013181777
SK06K14,Piperlongumine,-0.366003722,0.027113907,-0.393117629
SK06K15,Loxistatin Acid (E-64C),-0.132514292,-0.245605817,0.113091524
SK06K16,UNC0379,-0.034687013,0.052301593,-0.086988606
SK06K17,Puromycin 2HCl,-0.104621938,-0.2330027,0.128380761
SK06K18,SB-334867,-0.130698154,-0.259988838,0.129290684
SK06K19,AR-A014418,-0.285698018,-0.2763314,-0.009366619
SK06K20,BV-6,-0.345669049,-0.595561024,0.249891975
SK06K21,ZLN005,-1.363254276,-1.438404918,0.075150641
SK06K22,CPI-169,-0.18364944,-0.24604676,0.06239732
SK06K23,DMSO,-0.204729685,-0.322565236,0.117835551
SK06K24,DMSO,-0.055855599,-0.267430049,0.211574449
SK06L01,TH287,-0.466142706,-0.214741495,-0.251401211
SK06L02,BQ-123,-0.138649565,-0.244049668,0.105400102
SK06L03,Remodelin,-0.144404398,-0.254318896,0.109914498
SK06L04,Tenovin-1,-3.686020156,-2.362563481,-1.323456675
SK06L05,CPI-360,-0.227030958,-0.255157198,0.02812624
SK06L06,AG-18,-0.14702185,-0.331827449,0.184805599
SK06L07,PF-4989216,-0.193766603,-0.167876551,-0.025890052
SK06L08,Empagliflozin (BI 10773),-0.154200953,-0.375949585,0.221748632
SK06L09,AZD8186,-0.227043253,-0.094705888,-0.132337365
SK06L10,Apremilast (CC-10004),-0.248386747,-0.225818129,-0.022568618
SK06L11,Monomethyl auristatin E (MMAE),-2.885664843,-1.66513106,-1.220533784
SK06L12,Scriptaid ,-0.507557392,-0.006543796,-0.501013596
SK06L13,ANA-12,-0.171893095,-0.047997877,-0.123895219
SK06L14,Lomeguatrib,-0.249014711,-0.547078316,0.298063605
SK06L15,STF-083010,-0.183353913,-0.218164981,0.034811069
SK06L16,RI-1,-0.237668091,-0.282405657,0.044737566
SK06L17,Docetaxel Trihydrate,-2.795009325,-1.721128608,-1.073880716
SK06L18,DMSO,-0.155045778,-0.17546844,0.020422662
SK06L19,MHY1485,-0.156665676,-0.184357311,0.027691636
SK06L20,Solifenacin succinate,-0.164126847,-0.177825135,0.013698288
SK06L21,"Ulixertinib (BVD-523, VRT752271)",-0.140923789,-0.038932462,-0.101991327
SK06L22,WATER,-0.053727494,-0.263011919,0.209284425
SK06L23,DMSO,-0.215770876,-0.222294994,0.006524118
SK06L24,DMSO,-0.175206081,-0.142937386,-0.032268694
SK06M01,PJ34 HCl ,-0.136259571,-0.215011949,0.078752378
SK06M02,BTB06584,-0.146012142,-0.221993903,0.075981761
SK06M03,PFI-3,-0.119284511,-0.340555902,0.22127139
SK06M04,EHT 1864,-0.223240307,-0.508744755,0.285504448
SK06M05,Tasisulam,-0.000538113,0.071768011,-0.072306124
SK06M06,CK-636,-0.059208416,-0.336526095,0.277317678
SK06M07,CW069,-0.027470584,-0.20815067,0.180680086
SK06M08,Trelagliptin,-0.029185247,-0.285367917,0.256182671
SK06M09,ARQ 621,-3.366851009,-0.145401969,-3.22144904
SK06M10,GS-9973,-0.173784917,-0.138992477,-0.03479244
SK06M11,AdipoRon,-0.180927875,-0.168010705,-0.01291717
SK06M12,BAPTA-AM,-0.034591351,-0.171137897,0.136546546
SK06M13,AEBSF HCl,-0.12783802,-0.190895875,0.063057855
SK06M14,GDC-0623,-0.00850983,-0.082690643,0.074180813
SK06M15,Aloxistatin,-0.070196694,-0.218220863,0.148024169
SK06M16,GSK2830371,-0.119143672,-0.21303808,0.093894408
SK06M17,CGP 57380,-0.187936693,-0.177875609,-0.010061084
SK06M18,INCB024360,-0.175625033,-0.268167422,0.092542389
SK06M19,NH125,-1.424631234,-2.398675875,0.974044641
SK06M20,Filgotinib (GLPG0634),-0.180840535,-0.269633571,0.088793036
SK06M21,CORM-3,-0.159209538,-0.180957082,0.021747544
SK06M22,Tasquinimod,-0.19335719,-0.179272633,-0.014084558
SK06M23,DMSO,-0.143894528,-0.283003674,0.139109146
SK06M24,DMSO,-0.00336756,-0.071173811,0.067806252
SK06N01,TH588,-0.144405787,-0.223255226,0.078849439
SK06N02,AMI-1,-0.163394531,-0.283993778,0.120599246
SK06N03,D 4476,0.000193182,-0.118399873,0.118593055
SK06N04,Rocilinostat (ACY-1215),-0.001858141,0.059366711,-0.061224852
SK06N05,Kartogenin,0.010918229,-0.200278386,0.211196615
SK06N06,PRX-08066 Maleic acid,0.172928325,-0.27644087,0.449369195
SK06N07,LCZ696,0.200360656,-0.28421818,0.484578836
SK06N08,TCS 359,0.268460089,-0.200241542,0.468701631
SK06N09,LY2409881,0.272194989,-0.107014675,0.379209664
SK06N10,Butein,0.282208114,-0.048901519,0.331109633
SK06N11,Bikinin,0.177501513,-0.242198395,0.419699909
SK06N12,BMS-345541,0.173324835,-0.185271845,0.358596681
SK06N13,Ro-3306,-0.347371236,0.102030476,-0.449401711
SK06N14,Pacritinib (SB1518),-2.337394268,-0.754001651,-1.583392617
SK06N15,Elacridar (GF120918),-0.005573045,-0.000951825,-0.004621221
SK06N16,Bardoxolone Methyl,-3.545512401,-2.688342502,-0.857169898
SK06N17,SRT2104 (GSK2245840),-0.116821007,-0.111741244,-0.005079763
SK06N18,DMSO,-0.120347223,-0.180324385,0.059977161
SK06N19,AI-10-49,-0.850487155,-2.392773591,1.542286436
SK06N20,Tripelennamine HCl,-0.179536385,-0.20021273,0.020676346
SK06N21,Tenofovir Alafenamide (GS-7340),-0.412603132,-0.812930162,0.40032703
SK06N22,WATER,-0.047649807,-0.211532494,0.163882687
SK06N23,DMSO,-0.217658209,-0.182587862,-0.035070348
SK06N24,DMSO,0.001729016,-0.220807652,0.222536668
SK06O01,IWP-L6,0.077192965,-0.012342677,0.089535642
SK06O02,LDC000067,0.062242514,0.032090606,0.030151908
SK06O03,STF-118804,-2.436029079,-0.206686604,-2.229342475
SK06O04,FH535,0.488261534,-0.178670861,0.666932395
SK06O05,ID-8,0.612390119,-0.089703951,0.70209407
SK06O06,ESI-09,0.601491327,-0.273377688,0.874869015
SK06O07,SH-4-54,-1.831390271,0.124459973,-1.955850245
SK06O08,VGX-1027,0.576239459,-0.167658355,0.743897814
SK06O09,HS-173,-1.562447169,-0.623533937,-0.938913232
SK06O10,FR 180204,0.680066823,-0.156358561,0.836425384
SK06O11,LY2119620,0.668752157,-0.184958648,0.853710805
SK06O12,PF-06463922,0.5928325,-0.187041697,0.779874197
SK06O13,E-64,0.524116591,-0.283519466,0.807636057
SK06O14,4SC-202,-0.741913055,-0.119771235,-0.62214182
SK06O15,Calpeptin,0.032272736,-0.118595233,0.150867968
SK06O16,GSK-LSD1 2HCl,-0.174366231,-0.267865567,0.093499336
SK06O17,KN-62,-0.116822319,-0.017080987,-0.099741332
SK06O18,N6022,-0.093020881,-0.193047044,0.100026163
SK06O19,Sal003,-0.191193333,-0.357034998,0.165841666
SK06O20,RBC8,-0.172299891,-0.177054213,0.004754322
SK06O21,CRT0044876,-0.157187296,-0.25017411,0.092986814
SK06O22,MI-2 (Menin-MLL Inhibitor),-0.13151878,-0.224055045,0.092536265
SK06O23,DMSO,-0.083032343,-0.204123414,0.121091071
SK06O24,DMSO,-0.014097187,-0.059425268,0.045328081
SK06P01,Lomitapide Mesylate,0.365151081,0.084255128,0.280895954
SK06P02,Xanthohumol,0.610654332,-0.228656729,0.839311061
SK06P03,PF-431396,0.052720059,-0.008958774,0.061678833
SK06P04,GSK2636771,0.358064993,-0.167717984,0.525782976
SK06P05,Obeticholic Acid,0.334931336,-0.09326456,0.428195896
SK06P06,GW9508,0.293767315,-0.062906042,0.356673357
SK06P07,YK-4-279,-2.088542668,-0.5432588,-1.545283869
SK06P08,Tyrphostin AG 1296,0.245391517,-0.109242557,0.354634074
SK06P09,Liproxstatin-1,0.342551779,0.014594665,0.327957114
SK06P10,Necrostatin-1,0.413302396,0.057591366,0.355711031
SK06P11,BLZ945,0.284105396,0.01528674,0.268818655
SK06P12,Dynasore,0.251877644,0.18181082,0.070066824
SK06P13,EPZ015666,0.449742801,0.470055297,-0.020312496
SK06P14,P276-00,-3.777216836,-2.88488457,-0.892332266
SK06P15,SU6656,0.291814348,0.375497858,-0.083683509
SK06P16,DMSO,0.472339926,0.471199792,0.001140134
SK06P17,Purvalanol A,0.10638167,0.128155943,-0.021774273
SK06P18,DMSO,0.022811688,0.312206056,-0.289394368
SK06P19,Pexidartinib (PLX3397),-0.135747348,0.13062,-0.266367348
SK06P20,Flavoxate HCl,-0.108141058,0.203954862,-0.31209592
SK06P21,8-Bromo-cAMP,-0.172643359,-0.007575559,-0.165067801
SK06P22,WATER,-0.093856245,0.037884053,-0.131740298
SK06P23,DMSO,0.169375177,-0.031602245,0.200977422
SK06P24,DMSO,0.36639403,0.105924826,0.260469203
